feature_set	split	margin	min_pred	max_sd	n_species	single_anchor_coverage	single_anchor_top1_accuracy	top2_or_probe_coverage	action_contains_true_best_rate	action_contains_true_top2_rate	mean_regret_after_action	p90_regret_after_action	low_best_species_rate	low_chosen_species_rate	usable_action_policy
baseline_plus_kmer	leave_clade_out	0.0	0.7	0.05	22	0.0	nan	1.0	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.0	0.7	0.1	22	0.09090909090909091	0.5	0.9090909090909091	0.5909090909090909	0.6818181818181818	0.050751769501840946	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.0	0.7	0.2	22	0.45454545454545453	0.5	0.5454545454545454	0.5909090909090909	0.6818181818181818	0.050751769501840946	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.0	0.7	1.0	22	0.5	0.5454545454545454	0.5	0.5909090909090909	0.6818181818181818	0.050751769501840946	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.0	0.8	0.05	22	0.0	nan	1.0	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.0	0.8	0.1	22	0.09090909090909091	0.5	0.9090909090909091	0.5909090909090909	0.6818181818181818	0.050751769501840946	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.0	0.8	0.2	22	0.3181818181818182	0.7142857142857143	0.6818181818181818	0.5909090909090909	0.6818181818181818	0.050751769501840946	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.0	0.8	1.0	22	0.3181818181818182	0.7142857142857143	0.6818181818181818	0.5909090909090909	0.6818181818181818	0.050751769501840946	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.05	0.0	0.05	22	0.0	nan	1.0	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.05	0.0	0.1	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.05	0.0	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.05	0.0	1.0	22	0.09090909090909091	0.5	0.9090909090909091	0.5454545454545454	0.7272727272727273	0.051154198987173244	0.009986030979703213	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.05	0.5	0.05	22	0.0	nan	1.0	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.05	0.5	0.1	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.05	0.5	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.05	0.5	1.0	22	0.09090909090909091	0.5	0.9090909090909091	0.5454545454545454	0.7272727272727273	0.051154198987173244	0.009986030979703213	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.05	0.7	0.05	22	0.0	nan	1.0	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.05	0.7	0.1	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.05	0.7	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.05	0.7	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.05	0.8	0.05	22	0.0	nan	1.0	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.05	0.8	0.1	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.05	0.8	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.05	0.8	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.1	0.0	0.05	22	0.0	nan	1.0	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.1	0.0	0.1	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.1	0.0	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.1	0.0	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.1	0.5	0.05	22	0.0	nan	1.0	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.1	0.5	0.1	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.1	0.5	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.1	0.5	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.1	0.7	0.05	22	0.0	nan	1.0	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.1	0.7	0.1	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.1	0.7	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.1	0.7	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.1	0.8	0.05	22	0.0	nan	1.0	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.1	0.8	0.1	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.1	0.8	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.1	0.8	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.15	0.0	0.05	22	0.0	nan	1.0	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.15	0.0	0.1	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.15	0.0	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.15	0.0	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.15	0.5	0.05	22	0.0	nan	1.0	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.15	0.5	0.1	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.15	0.5	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.15	0.5	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.15	0.7	0.05	22	0.0	nan	1.0	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.15	0.7	0.1	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.15	0.7	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.15	0.7	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.15	0.8	0.05	22	0.0	nan	1.0	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.15	0.8	0.1	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.15	0.8	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_clade_out	0.15	0.8	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.5909090909090909	0.7272727272727273	0.05069119716487425	0.008046852787746297	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_species_out	0.0	0.0	0.05	22	0.0	nan	1.0	0.8636363636363636	0.8636363636363636	0.007082966203372802	0.0007707140409847897	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.0	0.0	0.1	22	0.18181818181818182	0.0	0.8181818181818182	0.6818181818181818	0.8636363636363636	0.009528270128732398	0.0065808549639367366	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.0	0.0	0.2	22	0.3181818181818182	0.2857142857142857	0.6818181818181818	0.6363636363636364	0.8181818181818182	0.03561606922302001	0.03759584507954956	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_species_out	0.0	0.0	1.0	22	1.0	0.45454545454545453	0.0	0.45454545454545453	0.6818181818181818	0.06801272229845959	0.23969685096090357	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_species_out	0.0	0.5	0.05	22	0.0	nan	1.0	0.8636363636363636	0.8636363636363636	0.007082966203372802	0.0007707140409847897	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.0	0.5	0.1	22	0.18181818181818182	0.0	0.8181818181818182	0.6818181818181818	0.8636363636363636	0.009528270128732398	0.0065808549639367366	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.0	0.5	0.2	22	0.2727272727272727	0.16666666666666666	0.7272727272727273	0.6363636363636364	0.8181818181818182	0.03561606922302001	0.03759584507954956	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_species_out	0.0	0.5	1.0	22	0.6363636363636364	0.5	0.36363636363636365	0.5909090909090909	0.8181818181818182	0.03607907104531902	0.03793901932556434	0.13636363636363635	0.22727272727272727	False
baseline_plus_kmer	leave_species_out	0.0	0.7	0.05	22	0.0	nan	1.0	0.8636363636363636	0.8636363636363636	0.007082966203372802	0.0007707140409847897	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.0	0.7	0.1	22	0.18181818181818182	0.0	0.8181818181818182	0.6818181818181818	0.8636363636363636	0.009528270128732398	0.0065808549639367366	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.0	0.7	0.2	22	0.22727272727272727	0.2	0.7727272727272727	0.6818181818181818	0.8636363636363636	0.009528270128732398	0.0065808549639367366	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.0	0.7	1.0	22	0.3181818181818182	0.42857142857142855	0.6818181818181818	0.6818181818181818	0.8636363636363636	0.009528270128732398	0.0065808549639367366	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.0	0.8	0.05	22	0.0	nan	1.0	0.8636363636363636	0.8636363636363636	0.007082966203372802	0.0007707140409847897	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.0	0.8	0.1	22	0.18181818181818182	0.0	0.8181818181818182	0.6818181818181818	0.8636363636363636	0.009528270128732398	0.0065808549639367366	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.0	0.8	0.2	22	0.22727272727272727	0.2	0.7727272727272727	0.6818181818181818	0.8636363636363636	0.009528270128732398	0.0065808549639367366	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.0	0.8	1.0	22	0.22727272727272727	0.2	0.7727272727272727	0.6818181818181818	0.8636363636363636	0.009528270128732398	0.0065808549639367366	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.05	0.0	0.05	22	0.0	nan	1.0	0.8636363636363636	0.8636363636363636	0.007082966203372802	0.0007707140409847897	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.05	0.0	0.1	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.05	0.0	0.2	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.05	0.0	1.0	22	0.13636363636363635	0.3333333333333333	0.8636363636363636	0.7727272727272727	0.8636363636363636	0.007591415029170873	0.00330310393784724	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.05	0.5	0.05	22	0.0	nan	1.0	0.8636363636363636	0.8636363636363636	0.007082966203372802	0.0007707140409847897	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.05	0.5	0.1	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.05	0.5	0.2	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.05	0.5	1.0	22	0.13636363636363635	0.3333333333333333	0.8636363636363636	0.7727272727272727	0.8636363636363636	0.007591415029170873	0.00330310393784724	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.05	0.7	0.05	22	0.0	nan	1.0	0.8636363636363636	0.8636363636363636	0.007082966203372802	0.0007707140409847897	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.05	0.7	0.1	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.05	0.7	0.2	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.05	0.7	1.0	22	0.09090909090909091	0.5	0.9090909090909091	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.05	0.8	0.05	22	0.0	nan	1.0	0.8636363636363636	0.8636363636363636	0.007082966203372802	0.0007707140409847897	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.05	0.8	0.1	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.05	0.8	0.2	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.05	0.8	1.0	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.1	0.0	0.05	22	0.0	nan	1.0	0.8636363636363636	0.8636363636363636	0.007082966203372802	0.0007707140409847897	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.1	0.0	0.1	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.1	0.0	0.2	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.1	0.0	1.0	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.1	0.5	0.05	22	0.0	nan	1.0	0.8636363636363636	0.8636363636363636	0.007082966203372802	0.0007707140409847897	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.1	0.5	0.1	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.1	0.5	0.2	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.1	0.5	1.0	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.1	0.7	0.05	22	0.0	nan	1.0	0.8636363636363636	0.8636363636363636	0.007082966203372802	0.0007707140409847897	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.1	0.7	0.1	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.1	0.7	0.2	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.1	0.7	1.0	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.1	0.8	0.05	22	0.0	nan	1.0	0.8636363636363636	0.8636363636363636	0.007082966203372802	0.0007707140409847897	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.1	0.8	0.1	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.1	0.8	0.2	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.1	0.8	1.0	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.15	0.0	0.05	22	0.0	nan	1.0	0.8636363636363636	0.8636363636363636	0.007082966203372802	0.0007707140409847897	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.15	0.0	0.1	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.15	0.0	0.2	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.15	0.0	1.0	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.15	0.5	0.05	22	0.0	nan	1.0	0.8636363636363636	0.8636363636363636	0.007082966203372802	0.0007707140409847897	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.15	0.5	0.1	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.15	0.5	0.2	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.15	0.5	1.0	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.15	0.7	0.05	22	0.0	nan	1.0	0.8636363636363636	0.8636363636363636	0.007082966203372802	0.0007707140409847897	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.15	0.7	0.1	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.15	0.7	0.2	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.15	0.7	1.0	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.15	0.8	0.05	22	0.0	nan	1.0	0.8636363636363636	0.8636363636363636	0.007082966203372802	0.0007707140409847897	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.15	0.8	0.1	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.15	0.8	0.2	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
baseline_plus_kmer	leave_species_out	0.15	0.8	1.0	22	0.045454545454545456	0.0	0.9545454545454546	0.8181818181818182	0.8636363636363636	0.0071284132068718635	0.0009854855627241647	0.13636363636363635	0.18181818181818182	True
genome_only	leave_clade_out	0.0	0.0	0.05	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.0	0.0	0.1	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.0	0.0	0.2	22	0.6818181818181818	0.4	0.3181818181818182	0.45454545454545453	0.45454545454545453	0.12013980070375109	0.28914676472046313	0.13636363636363635	0.2727272727272727	False
genome_only	leave_clade_out	0.0	0.0	1.0	22	1.0	0.36363636363636365	0.0	0.36363636363636365	0.4090909090909091	0.12748273080870792	0.28914676472046313	0.13636363636363635	0.2727272727272727	False
genome_only	leave_clade_out	0.0	0.5	0.05	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.0	0.5	0.1	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.0	0.5	0.2	22	0.5	0.5454545454545454	0.5	0.5909090909090909	0.5909090909090909	0.0370059909070741	0.14811066345513002	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.0	0.5	1.0	22	0.7727272727272727	0.47058823529411764	0.22727272727272727	0.5	0.5454545454545454	0.04434892101203093	0.1594715181748264	0.13636363636363635	0.18181818181818182	False
