panel	variant	exp_id	seed	window	max_eval_samples	n_bp	token_label_mode	threshold	postprocess_family	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	pred_true_backed_rate	short_pred_segments	short_true_backed_rate	short_mean_best_iou	mean_fragments_per_true	split_true_rate	missed_true_rate	deleted_baseline_fragments	deleted_true_backed_fragments	deleted_false_fragments	deleted_true_backed_fraction	overmerge_rate	iou_threshold	boundary_tol_bp	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision	segment_recall	segment_f1	mean_matched_iou	boundary_precision	boundary_recall	boundary_f1	median_boundary_error_bp	gap	min_len	hmm_penalty	rescue_threshold	rescue_max_len	short_cutoff	delta_segment_vs_raw_t050	delta_boundary_vs_raw_t050	delta_missed_vs_raw_t050	strict_guardrail_safe
mouse_quick	hmm_p1_rescue_t0.50_max150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	34869	5489	9210	114272	0.8639922691907429	0.7910569659021303	0.8259175479943627	0.269036865234375	0.24632568359375	163840	0.6006825938566553	443	0.5237020316027088	0.015286644626472796	2.5	0.19333333333333333	0.11333333333333333	0	0	0	0.0	0.020477815699658702	0.8	5	150	586	81	505	69	0.13822525597269625	0.54	0.22010869565217392	0.936320439045011	0.051194539249146756	0.2	0.08152173913043478	5.0			1.0	0.5	150		0.0763961208018745	0.030195819541042133	0.0	True
mouse_quick	hmm_p1_rescue_t0.50_max300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	34869	5489	9210	114272	0.8639922691907429	0.7910569659021303	0.8259175479943627	0.269036865234375	0.24632568359375	163840	0.6006825938566553	443	0.5237020316027088	0.015286644626472796	2.5	0.19333333333333333	0.11333333333333333	0	0	0	0.0	0.020477815699658702	0.8	5	150	586	81	505	69	0.13822525597269625	0.54	0.22010869565217392	0.936320439045011	0.051194539249146756	0.2	0.08152173913043478	5.0			1.0	0.5	300		0.0763961208018745	0.030195819541042133	0.0	True
mouse_quick	lenadaptive_raw0.50_hmm1_cut80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.5	length_adaptive	34797	5400	9282	114361	0.8656616165385477	0.7894235350166746	0.8257867008400969	0.269036865234375	0.245343017578125	163840	0.5777460770328102	558	0.510752688172043	0.01198063099003117	2.8466666666666667	0.19333333333333333	0.11333333333333333	0	0	0	0.0	0.017118402282453638	0.8	5	150	701	81	620	69	0.11554921540656206	0.54	0.19036427732079908	0.9369256979836034	0.042796005706134094	0.2	0.07050528789659224	5.0			1.0			80	0.046651702470499656	0.019179368307199594	0.0	True
mouse_quick	lenadaptive_raw0.50_hmm1_cut150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.5	length_adaptive	34699	5326	9380	114435	0.8669331667707683	0.7872002540892489	0.8251450584990012	0.269036865234375	0.244293212890625	163840	0.5790108564535585	702	0.5270655270655271	0.013843067246705195	3.34	0.22	0.11333333333333333	0	0	0	0.0	0.013268998793727383	0.8	5	150	829	81	748	69	0.097708082026538	0.54	0.16547497446373852	0.9354759132835271	0.03618817852834741	0.2	0.06128702757916241	5.0			1.0			150	0.021762399613439093	0.009961107989769763	0.0	True
mouse_quick	lenadaptive_raw0.50_hmm1_cut300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.5	length_adaptive	34652	5270	9427	114491	0.8679925855418065	0.7861339867056876	0.8250377971690813	0.269036865234375	0.24366455078125	163840	0.5684326710816777	779	0.5198973042362003	0.013491013224956837	3.5733333333333333	0.24666666666666667	0.11333333333333333	0	0	0	0.0	0.012141280353200883	0.8	5	150	906	80	826	70	0.08830022075055188	0.5333333333333333	0.15151515151515152	0.9376275510982846	0.03421633554083885	0.20666666666666667	0.058712121212121215	5.0			1.0			300	0.0078025766648520956	0.007386201622728565	0.0	True
mouse_quick	hmm_p2_rescue_t0.50_max80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	34916	5513	9163	114248	0.8636374879418239	0.7921232332856916	0.8263359681923605	0.269036865234375	0.246759033203125	163840	0.5909090909090909	433	0.5127020785219399	0.01438707307456357	2.4266666666666667	0.18666666666666668	0.11333333333333333	0	0	0	0.0	0.024475524475524476	0.8	5	150	572	77	495	73	0.1346153846153846	0.5133333333333333	0.21329639889196678	0.9369747940964517	0.04895104895104895	0.18666666666666668	0.07756232686980609	5.0			2.0	0.5	80		0.06958382404166735	0.02623640728041344	0.0	True
mouse_quick	hmm_p2_rescue_t0.50_max150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	34916	5513	9163	114248	0.8636374879418239	0.7921232332856916	0.8263359681923605	0.269036865234375	0.246759033203125	163840	0.5909090909090909	433	0.5127020785219399	0.01438707307456357	2.4266666666666667	0.18666666666666668	0.11333333333333333	0	0	0	0.0	0.024475524475524476	0.8	5	150	572	77	495	73	0.1346153846153846	0.5133333333333333	0.21329639889196678	0.9369747940964517	0.04895104895104895	0.18666666666666668	0.07756232686980609	5.0			2.0	0.5	150		0.06958382404166735	0.02623640728041344	0.0	True
mouse_quick	hmm_p2_rescue_t0.50_max300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	34916	5513	9163	114248	0.8636374879418239	0.7921232332856916	0.8263359681923605	0.269036865234375	0.246759033203125	163840	0.5909090909090909	433	0.5127020785219399	0.01438707307456357	2.4266666666666667	0.18666666666666668	0.11333333333333333	0	0	0	0.0	0.024475524475524476	0.8	5	150	572	77	495	73	0.1346153846153846	0.5133333333333333	0.21329639889196678	0.9369747940964517	0.04895104895104895	0.18666666666666668	0.07756232686980609	5.0			2.0	0.5	300		0.06958382404166735	0.02623640728041344	0.0	True
mouse_quick	lenadaptive_raw0.50_hmm2_cut80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.5	length_adaptive	34865	5442	9214	114319	0.8649862306795346	0.7909662197418271	0.8263219017372551	0.269036865234375	0.246014404296875	163840	0.56752655538695	520	0.49615384615384617	0.011939623433285423	2.66	0.18666666666666668	0.11333333333333333	0	0	0	0.0	0.021244309559939303	0.8	5	150	659	77	582	73	0.11684370257966616	0.5133333333333333	0.19035846724351052	0.937611495057828	0.042488619119878605	0.18666666666666668	0.069221260815822	5.0			2.0			80	0.0466458923932111	0.01789534122642935	0.0	True
mouse_quick	lenadaptive_raw0.50_hmm2_cut150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.5	length_adaptive	34793	5361	9286	114400	0.8664890172834587	0.7893327888563715	0.8261132810181282	0.269036865234375	0.24508056640625	163840	0.5543905635648755	638	0.493730407523511	0.013725605520736161	2.98	0.22	0.11333333333333333	0	0	0	0.0	0.01703800786369594	0.8	5	150	763	78	685	72	0.10222804718217562	0.52	0.17086527929901424	0.934126701191096	0.035386631716906945	0.18	0.05914567360350493	5.25			2.0			150	0.027152704448714815	0.007819754014112279	0.0	True
mouse_quick	lenadaptive_raw0.50_hmm2_cut300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.5	length_adaptive	34687	5283	9392	114478	0.8678258694020515	0.7869280156083396	0.8253994693571607	0.269036865234375	0.24395751953125	163840	0.5638418079096045	760	0.5131578947368421	0.013723933670920714	3.466666666666667	0.24666666666666667	0.11333333333333333	0	0	0	0.0	0.012429378531073447	0.8	5	150	885	80	805	70	0.0903954802259887	0.5333333333333333	0.15458937198067635	0.9368973720093534	0.03389830508474576	0.2	0.05797101449275363	5.25			2.0			300	0.010876797130376925	0.0066450949033609805	0.0	True
mouse_quick	hmm_p4_rescue_t0.50_max80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	34974	5518	9105	114243	0.8637261681319767	0.7934390526100864	0.8270920291825803	0.269036865234375	0.2471435546875	163840	0.5716783216783217	432	0.48842592592592593	0.011597584492801708	2.3666666666666667	0.18	0.11333333333333333	0	0	0	0.0	0.024475524475524476	0.8	5	150	572	77	495	73	0.1346153846153846	0.5133333333333333	0.21329639889196678	0.9351481126961532	0.0472027972027972	0.18	0.07479224376731301	5.5			4.0	0.5	80		0.06958382404166735	0.023466324177920363	0.0	True
mouse_quick	hmm_p4_rescue_t0.50_max150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	34974	5518	9105	114243	0.8637261681319767	0.7934390526100864	0.8270920291825803	0.269036865234375	0.2471435546875	163840	0.5716783216783217	432	0.48842592592592593	0.011597584492801708	2.3666666666666667	0.18	0.11333333333333333	0	0	0	0.0	0.024475524475524476	0.8	5	150	572	77	495	73	0.1346153846153846	0.5133333333333333	0.21329639889196678	0.9351481126961532	0.0472027972027972	0.18	0.07479224376731301	5.5			4.0	0.5	150		0.06958382404166735	0.023466324177920363	0.0	True
mouse_quick	hmm_p4_rescue_t0.50_max300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	34974	5518	9105	114243	0.8637261681319767	0.7934390526100864	0.8270920291825803	0.269036865234375	0.2471435546875	163840	0.5716783216783217	432	0.48842592592592593	0.011597584492801708	2.3666666666666667	0.18	0.11333333333333333	0	0	0	0.0	0.024475524475524476	0.8	5	150	572	77	495	73	0.1346153846153846	0.5133333333333333	0.21329639889196678	0.9351481126961532	0.0472027972027972	0.18	0.07479224376731301	5.5			4.0	0.5	300		0.06958382404166735	0.023466324177920363	0.0	True
mouse_quick	lenadaptive_raw0.50_hmm4_cut80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.5	length_adaptive	34956	5475	9123	114286	0.8645841062551013	0.7930306948887226	0.8272630457933972	0.269036865234375	0.246771240234375	163840	0.5494327390599676	477	0.46750524109014674	0.010541549954077694	2.44	0.18	0.11333333333333333	0	0	0	0.0	0.022690437601296597	0.8	5	150	617	77	540	73	0.12479740680713128	0.5133333333333333	0.20078226857887876	0.9357848136575294	0.04376012965964344	0.18	0.07040417209908736	5.0			4.0			80	0.05706969372857934	0.019078252509694714	0.0	True
mouse_quick	lenadaptive_raw0.50_hmm4_cut150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.5	length_adaptive	34830	5374	9249	114387	0.8663317082877325	0.7901721908391751	0.826501192411281	0.269036865234375	0.2453857421875	163840	0.5540720961281709	625	0.4928	0.01358983664225545	2.9266666666666667	0.21333333333333335	0.11333333333333333	0	0	0	0.0	0.017356475300400534	0.8	5	150	749	78	671	72	0.1041388518024032	0.52	0.1735261401557286	0.9323234387831091	0.03471295060080107	0.17333333333333334	0.05784204671857619	5.5			4.0			150	0.02981356530542917	0.006516127129183542	0.0	True
mouse_quick	lenadaptive_raw0.50_hmm4_cut300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.5	length_adaptive	34724	5296	9355	114465	0.8676661669165417	0.7877674175911432	0.8257886538484406	0.269036865234375	0.2442626953125	163840	0.563719862227325	747	0.5127175368139224	0.013610309463292808	3.4133333333333336	0.24	0.11333333333333333	0	0	0	0.0	0.012629161882893225	0.8	5	150	871	80	791	70	0.09184845005740529	0.5333333333333333	0.15670910871694418	0.9351391911615661	0.03329506314580941	0.19333333333333333	0.05680705190989226	5.5			4.0			300	0.01299653386664476	0.005481132320499613	0.0	True
