panel	variant	true_len_bin	true_segments_bin	missed_true_rate_bin	split_true_rate_bin	mean_fragments_per_true_bin
mouse_quick	gap100_min100_t0.50	80_300	95	0.08421052631578947	0.0	0.9157894736842105
mouse_quick	gap100_min100_t0.50	300_1000	34	0.14705882352941177	0.058823529411764705	0.9117647058823529
mouse_quick	gap100_min100_t0.50	ge1000	3	0.0	0.3333333333333333	1.3333333333333333
mouse_quick	raw_t0.60	lt80	18	0.3333333333333333	0.05555555555555555	0.7222222222222222
mouse_quick	raw_t0.60	80_300	95	0.06315789473684211	0.2631578947368421	1.694736842105263
mouse_quick	raw_t0.60	300_1000	34	0.14705882352941177	0.5882352941176471	11.029411764705882
mouse_quick	raw_t0.60	ge1000	3	0.0	1.0	89.66666666666667
mouse_quick	gap25_min40_t0.60	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	gap25_min40_t0.60	80_300	95	0.06315789473684211	0.021052631578947368	0.9578947368421052
mouse_quick	gap25_min40_t0.60	300_1000	34	0.17647058823529413	0.11764705882352941	0.9705882352941176
mouse_quick	gap25_min40_t0.60	ge1000	3	0.0	0.6666666666666666	2.6666666666666665
mouse_quick	gap50_min80_t0.60	lt80	18	0.5	0.0	0.5
mouse_quick	gap50_min80_t0.60	80_300	95	0.07368421052631578	0.0	0.9263157894736842
mouse_quick	gap50_min80_t0.60	300_1000	34	0.14705882352941177	0.08823529411764706	0.9411764705882353
mouse_quick	gap50_min80_t0.60	ge1000	3	0.0	0.6666666666666666	2.0
mouse_quick	gap100_min100_t0.60	lt80	18	0.3888888888888889	0.0	0.6111111111111112
mouse_quick	gap100_min100_t0.60	80_300	95	0.09473684210526316	0.0	0.9052631578947369
mouse_quick	gap100_min100_t0.60	300_1000	34	0.14705882352941177	0.029411764705882353	0.8823529411764706
mouse_quick	gap100_min100_t0.60	ge1000	3	0.0	0.3333333333333333	1.3333333333333333
mouse_quick	raw_t0.70	lt80	18	0.3333333333333333	0.05555555555555555	0.7222222222222222
mouse_quick	raw_t0.70	80_300	95	0.06315789473684211	0.3368421052631579	1.7789473684210526
mouse_quick	raw_t0.70	300_1000	34	0.17647058823529413	0.6176470588235294	12.529411764705882
mouse_quick	raw_t0.70	ge1000	3	0.0	1.0	149.66666666666666
mouse_quick	gap25_min40_t0.70	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	gap25_min40_t0.70	80_300	95	0.06315789473684211	0.021052631578947368	0.9578947368421052
mouse_quick	gap25_min40_t0.70	300_1000	34	0.20588235294117646	0.17647058823529413	0.9705882352941176
mouse_quick	gap25_min40_t0.70	ge1000	3	0.0	0.6666666666666666	3.6666666666666665
mouse_quick	gap50_min80_t0.70	lt80	18	0.5	0.0	0.5
mouse_quick	gap50_min80_t0.70	80_300	95	0.08421052631578947	0.010526315789473684	0.9263157894736842
mouse_quick	gap50_min80_t0.70	300_1000	34	0.17647058823529413	0.08823529411764706	0.9411764705882353
mouse_quick	gap50_min80_t0.70	ge1000	3	0.0	0.6666666666666666	2.0
mouse_quick	gap100_min100_t0.70	lt80	18	0.4444444444444444	0.0	0.5555555555555556
mouse_quick	gap100_min100_t0.70	80_300	95	0.09473684210526316	0.0	0.9052631578947369
mouse_quick	gap100_min100_t0.70	300_1000	34	0.17647058823529413	0.029411764705882353	0.8529411764705882
mouse_quick	gap100_min100_t0.70	ge1000	3	0.0	0.6666666666666666	1.6666666666666667
mouse_quick	raw_t0.80	lt80	18	0.3333333333333333	0.1111111111111111	0.9444444444444444
mouse_quick	raw_t0.80	80_300	95	0.06315789473684211	0.3157894736842105	1.9578947368421054
mouse_quick	raw_t0.80	300_1000	34	0.20588235294117646	0.5882352941176471	11.323529411764707
mouse_quick	raw_t0.80	ge1000	3	0.0	1.0	224.33333333333334
mouse_quick	gap25_min40_t0.80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	gap25_min40_t0.80	80_300	95	0.06315789473684211	0.010526315789473684	0.9473684210526315
mouse_quick	gap25_min40_t0.80	300_1000	34	0.20588235294117646	0.14705882352941177	0.9411764705882353
mouse_quick	gap25_min40_t0.80	ge1000	3	0.0	1.0	5.666666666666667
mouse_quick	gap50_min80_t0.80	lt80	18	0.5555555555555556	0.0	0.4444444444444444
mouse_quick	gap50_min80_t0.80	80_300	95	0.09473684210526316	0.0	0.9052631578947369
mouse_quick	gap50_min80_t0.80	300_1000	34	0.20588235294117646	0.029411764705882353	0.8235294117647058
mouse_quick	gap50_min80_t0.80	ge1000	3	0.0	0.6666666666666666	3.0
mouse_quick	gap100_min100_t0.80	lt80	18	0.4444444444444444	0.0	0.5555555555555556
mouse_quick	gap100_min100_t0.80	80_300	95	0.09473684210526316	0.0	0.9052631578947369
mouse_quick	gap100_min100_t0.80	300_1000	34	0.20588235294117646	0.058823529411764705	0.8529411764705882
mouse_quick	gap100_min100_t0.80	ge1000	3	0.0	0.6666666666666666	1.6666666666666667
mouse_quick	hmm_p1	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p1	80_300	95	0.06315789473684211	0.06315789473684211	1.0
mouse_quick	hmm_p1	300_1000	34	0.17647058823529413	0.23529411764705882	1.4705882352941178
mouse_quick	hmm_p1	ge1000	3	0.0	0.6666666666666666	5.666666666666667
mouse_quick	hmm_p1_rescue_t0.50_max80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p1_rescue_t0.50_max80	80_300	95	0.06315789473684211	0.12631578947368421	1.2105263157894737
mouse_quick	hmm_p1_rescue_t0.50_max80	300_1000	34	0.14705882352941177	0.4411764705882353	4.323529411764706
mouse_quick	hmm_p1_rescue_t0.50_max80	ge1000	3	0.0	0.6666666666666666	33.666666666666664
mouse_quick	hmm_p1_rescue_t0.50_max150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p1_rescue_t0.50_max150	80_300	95	0.06315789473684211	0.12631578947368421	1.2105263157894737
mouse_quick	hmm_p1_rescue_t0.50_max150	300_1000	34	0.14705882352941177	0.4411764705882353	4.323529411764706
mouse_quick	hmm_p1_rescue_t0.50_max150	ge1000	3	0.0	0.6666666666666666	33.666666666666664
mouse_quick	hmm_p1_rescue_t0.50_max300	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p1_rescue_t0.50_max300	80_300	95	0.06315789473684211	0.12631578947368421	1.2105263157894737
mouse_quick	hmm_p1_rescue_t0.50_max300	300_1000	34	0.14705882352941177	0.4411764705882353	4.323529411764706
mouse_quick	hmm_p1_rescue_t0.50_max300	ge1000	3	0.0	0.6666666666666666	33.666666666666664
mouse_quick	hmm_p1_rescue_t0.60_max80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p1_rescue_t0.60_max80	80_300	95	0.06315789473684211	0.08421052631578947	1.0526315789473684
mouse_quick	hmm_p1_rescue_t0.60_max80	300_1000	34	0.14705882352941177	0.29411764705882354	2.088235294117647
mouse_quick	hmm_p1_rescue_t0.60_max80	ge1000	3	0.0	0.6666666666666666	10.666666666666666
mouse_quick	hmm_p1_rescue_t0.60_max150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p1_rescue_t0.60_max150	80_300	95	0.06315789473684211	0.08421052631578947	1.0526315789473684
mouse_quick	hmm_p1_rescue_t0.60_max150	300_1000	34	0.14705882352941177	0.29411764705882354	2.088235294117647
mouse_quick	hmm_p1_rescue_t0.60_max150	ge1000	3	0.0	0.6666666666666666	10.666666666666666
mouse_quick	hmm_p1_rescue_t0.60_max300	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p1_rescue_t0.60_max300	80_300	95	0.06315789473684211	0.08421052631578947	1.0526315789473684
mouse_quick	hmm_p1_rescue_t0.60_max300	300_1000	34	0.14705882352941177	0.29411764705882354	2.088235294117647
mouse_quick	hmm_p1_rescue_t0.60_max300	ge1000	3	0.0	0.6666666666666666	10.666666666666666
mouse_quick	hmm_p1_rescue_t0.70_max80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p1_rescue_t0.70_max80	80_300	95	0.06315789473684211	0.06315789473684211	1.0
mouse_quick	hmm_p1_rescue_t0.70_max80	300_1000	34	0.17647058823529413	0.23529411764705882	1.5294117647058822
mouse_quick	hmm_p1_rescue_t0.70_max80	ge1000	3	0.0	0.6666666666666666	6.0
mouse_quick	hmm_p1_rescue_t0.70_max150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p1_rescue_t0.70_max150	80_300	95	0.06315789473684211	0.06315789473684211	1.0
mouse_quick	hmm_p1_rescue_t0.70_max150	300_1000	34	0.17647058823529413	0.23529411764705882	1.5294117647058822
mouse_quick	hmm_p1_rescue_t0.70_max150	ge1000	3	0.0	0.6666666666666666	6.0
mouse_quick	hmm_p1_rescue_t0.70_max300	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p1_rescue_t0.70_max300	80_300	95	0.06315789473684211	0.06315789473684211	1.0
mouse_quick	hmm_p1_rescue_t0.70_max300	300_1000	34	0.17647058823529413	0.23529411764705882	1.5294117647058822
mouse_quick	hmm_p1_rescue_t0.70_max300	ge1000	3	0.0	0.6666666666666666	6.0
mouse_quick	lenadaptive_raw0.20_hmm1_cut80	lt80	18	0.4444444444444444	0.0	0.5555555555555556
mouse_quick	lenadaptive_raw0.20_hmm1_cut80	80_300	95	0.05263157894736842	0.10526315789473684	1.2947368421052632
mouse_quick	lenadaptive_raw0.20_hmm1_cut80	300_1000	34	0.11764705882352941	0.4117647058823529	5.911764705882353
mouse_quick	lenadaptive_raw0.20_hmm1_cut80	ge1000	3	0.0	0.6666666666666666	24.0
mouse_quick	lenadaptive_raw0.20_hmm1_cut150	lt80	18	0.4444444444444444	0.0	0.5555555555555556
mouse_quick	lenadaptive_raw0.20_hmm1_cut150	80_300	95	0.10526315789473684	0.10526315789473684	1.2421052631578948
mouse_quick	lenadaptive_raw0.20_hmm1_cut150	300_1000	34	0.11764705882352941	0.4117647058823529	5.911764705882353
mouse_quick	lenadaptive_raw0.20_hmm1_cut150	ge1000	3	0.0	0.6666666666666666	23.333333333333332
mouse_quick	lenadaptive_raw0.20_hmm1_cut300	lt80	18	0.5	0.0	0.5
mouse_quick	lenadaptive_raw0.20_hmm1_cut300	80_300	95	0.07368421052631578	0.10526315789473684	1.2736842105263158
mouse_quick	lenadaptive_raw0.20_hmm1_cut300	300_1000	34	0.11764705882352941	0.4117647058823529	6.0
mouse_quick	lenadaptive_raw0.20_hmm1_cut300	ge1000	3	0.0	0.6666666666666666	23.666666666666668
mouse_quick	lenadaptive_raw0.30_hmm1_cut80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.30_hmm1_cut80	80_300	95	0.05263157894736842	0.14736842105263157	1.4
mouse_quick	lenadaptive_raw0.30_hmm1_cut80	300_1000	34	0.14705882352941177	0.47058823529411764	6.617647058823529
mouse_quick	lenadaptive_raw0.30_hmm1_cut80	ge1000	3	0.0	0.6666666666666666	36.333333333333336
mouse_quick	lenadaptive_raw0.30_hmm1_cut150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.30_hmm1_cut150	80_300	95	0.06315789473684211	0.14736842105263157	1.3894736842105264
mouse_quick	lenadaptive_raw0.30_hmm1_cut150	300_1000	34	0.14705882352941177	0.47058823529411764	6.705882352941177
mouse_quick	lenadaptive_raw0.30_hmm1_cut150	ge1000	3	0.0	0.6666666666666666	37.0
mouse_quick	lenadaptive_raw0.30_hmm1_cut300	lt80	18	0.4444444444444444	0.0	0.5555555555555556
mouse_quick	lenadaptive_raw0.30_hmm1_cut300	80_300	95	0.06315789473684211	0.14736842105263157	1.4
mouse_quick	lenadaptive_raw0.30_hmm1_cut300	300_1000	34	0.14705882352941177	0.47058823529411764	6.705882352941177
mouse_quick	lenadaptive_raw0.30_hmm1_cut300	ge1000	3	0.0	0.6666666666666666	37.333333333333336
mouse_quick	lenadaptive_raw0.40_hmm1_cut80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.40_hmm1_cut80	80_300	95	0.06315789473684211	0.14736842105263157	1.2842105263157895
mouse_quick	lenadaptive_raw0.40_hmm1_cut80	300_1000	34	0.14705882352941177	0.4411764705882353	6.647058823529412
mouse_quick	lenadaptive_raw0.40_hmm1_cut80	ge1000	3	0.0	0.6666666666666666	44.666666666666664
mouse_quick	lenadaptive_raw0.40_hmm1_cut150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.40_hmm1_cut150	80_300	95	0.07368421052631578	0.14736842105263157	1.2842105263157895
mouse_quick	lenadaptive_raw0.40_hmm1_cut150	300_1000	34	0.14705882352941177	0.4411764705882353	6.9411764705882355
mouse_quick	lenadaptive_raw0.40_hmm1_cut150	ge1000	3	0.0	0.6666666666666666	48.0
mouse_quick	lenadaptive_raw0.40_hmm1_cut300	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.40_hmm1_cut300	80_300	95	0.06315789473684211	0.15789473684210525	1.3263157894736841
mouse_quick	lenadaptive_raw0.40_hmm1_cut300	300_1000	34	0.14705882352941177	0.4411764705882353	6.9411764705882355
mouse_quick	lenadaptive_raw0.40_hmm1_cut300	ge1000	3	0.0	0.6666666666666666	48.333333333333336
mouse_quick	lenadaptive_raw0.50_hmm1_cut80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.50_hmm1_cut80	80_300	95	0.06315789473684211	0.12631578947368421	1.2210526315789474
mouse_quick	lenadaptive_raw0.50_hmm1_cut80	300_1000	34	0.14705882352941177	0.4411764705882353	5.764705882352941
mouse_quick	lenadaptive_raw0.50_hmm1_cut80	ge1000	3	0.0	0.6666666666666666	34.333333333333336
mouse_quick	lenadaptive_raw0.50_hmm1_cut150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.50_hmm1_cut150	80_300	95	0.06315789473684211	0.16842105263157894	1.3157894736842106
mouse_quick	lenadaptive_raw0.50_hmm1_cut150	300_1000	34	0.14705882352941177	0.4411764705882353	6.970588235294118
mouse_quick	lenadaptive_raw0.50_hmm1_cut150	ge1000	3	0.0	0.6666666666666666	42.333333333333336
mouse_quick	lenadaptive_raw0.50_hmm1_cut300	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.50_hmm1_cut300	80_300	95	0.06315789473684211	0.21052631578947367	1.4736842105263157
mouse_quick	lenadaptive_raw0.50_hmm1_cut300	300_1000	34	0.14705882352941177	0.4411764705882353	6.970588235294118
mouse_quick	lenadaptive_raw0.50_hmm1_cut300	ge1000	3	0.0	0.6666666666666666	49.0
mouse_quick	lenadaptive_raw0.60_hmm1_cut80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.60_hmm1_cut80	80_300	95	0.06315789473684211	0.08421052631578947	1.0736842105263158
mouse_quick	lenadaptive_raw0.60_hmm1_cut80	300_1000	34	0.14705882352941177	0.29411764705882354	4.352941176470588
mouse_quick	lenadaptive_raw0.60_hmm1_cut80	ge1000	3	0.0	0.6666666666666666	11.666666666666666
mouse_quick	lenadaptive_raw0.60_hmm1_cut150	lt80	18	0.3333333333333333	0.05555555555555555	0.7222222222222222
mouse_quick	lenadaptive_raw0.60_hmm1_cut150	80_300	95	0.06315789473684211	0.16842105263157894	1.3473684210526315
mouse_quick	lenadaptive_raw0.60_hmm1_cut150	300_1000	34	0.14705882352941177	0.29411764705882354	6.294117647058823
mouse_quick	lenadaptive_raw0.60_hmm1_cut150	ge1000	3	0.0	0.6666666666666666	28.0
mouse_quick	lenadaptive_raw0.60_hmm1_cut300	lt80	18	0.3333333333333333	0.05555555555555555	0.7222222222222222
mouse_quick	lenadaptive_raw0.60_hmm1_cut300	80_300	95	0.06315789473684211	0.24210526315789474	1.6631578947368422
mouse_quick	lenadaptive_raw0.60_hmm1_cut300	300_1000	34	0.14705882352941177	0.29411764705882354	6.294117647058823
mouse_quick	lenadaptive_raw0.60_hmm1_cut300	ge1000	3	0.0	0.6666666666666666	42.666666666666664
mouse_quick	lenadaptive_raw0.70_hmm1_cut80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.70_hmm1_cut80	80_300	95	0.06315789473684211	0.06315789473684211	1.0210526315789474
mouse_quick	lenadaptive_raw0.70_hmm1_cut80	300_1000	34	0.17647058823529413	0.23529411764705882	3.4411764705882355
mouse_quick	lenadaptive_raw0.70_hmm1_cut80	ge1000	3	0.0	0.6666666666666666	6.333333333333333
mouse_quick	lenadaptive_raw0.70_hmm1_cut150	lt80	18	0.3333333333333333	0.05555555555555555	0.7222222222222222
mouse_quick	lenadaptive_raw0.70_hmm1_cut150	80_300	95	0.06315789473684211	0.17894736842105263	1.3473684210526315
mouse_quick	lenadaptive_raw0.70_hmm1_cut150	300_1000	34	0.17647058823529413	0.23529411764705882	5.5588235294117645
mouse_quick	lenadaptive_raw0.70_hmm1_cut150	ge1000	3	0.0	0.6666666666666666	26.333333333333332
mouse_quick	lenadaptive_raw0.70_hmm1_cut300	lt80	18	0.3333333333333333	0.05555555555555555	0.7222222222222222
mouse_quick	lenadaptive_raw0.70_hmm1_cut300	80_300	95	0.06315789473684211	0.30526315789473685	1.7052631578947368
mouse_quick	lenadaptive_raw0.70_hmm1_cut300	300_1000	34	0.17647058823529413	0.23529411764705882	5.5588235294117645
mouse_quick	lenadaptive_raw0.70_hmm1_cut300	ge1000	3	0.0	0.6666666666666666	52.0
mouse_quick	lenadaptive_raw0.80_hmm1_cut80	lt80	18	0.3333333333333333	0.05555555555555555	0.8333333333333334
mouse_quick	lenadaptive_raw0.80_hmm1_cut80	80_300	95	0.06315789473684211	0.042105263157894736	0.9789473684210527
mouse_quick	lenadaptive_raw0.80_hmm1_cut80	300_1000	34	0.20588235294117646	0.17647058823529413	2.3529411764705883
mouse_quick	lenadaptive_raw0.80_hmm1_cut80	ge1000	3	0.0	0.6666666666666666	6.0
mouse_quick	lenadaptive_raw0.80_hmm1_cut150	lt80	18	0.3333333333333333	0.1111111111111111	0.9444444444444444
mouse_quick	lenadaptive_raw0.80_hmm1_cut150	80_300	95	0.06315789473684211	0.17894736842105263	1.368421052631579
mouse_quick	lenadaptive_raw0.80_hmm1_cut150	300_1000	34	0.20588235294117646	0.17647058823529413	3.911764705882353
mouse_quick	lenadaptive_raw0.80_hmm1_cut150	ge1000	3	0.0	0.6666666666666666	20.0
mouse_quick	lenadaptive_raw0.80_hmm1_cut300	lt80	18	0.3333333333333333	0.1111111111111111	0.9444444444444444
mouse_quick	lenadaptive_raw0.80_hmm1_cut300	80_300	95	0.06315789473684211	0.2736842105263158	1.8105263157894738
mouse_quick	lenadaptive_raw0.80_hmm1_cut300	300_1000	34	0.20588235294117646	0.17647058823529413	3.911764705882353
mouse_quick	lenadaptive_raw0.80_hmm1_cut300	ge1000	3	0.0	0.6666666666666666	46.333333333333336
mouse_quick	hmm_p2	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p2	80_300	95	0.06315789473684211	0.05263157894736842	0.9894736842105263
mouse_quick	hmm_p2	300_1000	34	0.17647058823529413	0.14705882352941177	1.2352941176470589
mouse_quick	hmm_p2	ge1000	3	0.0	0.6666666666666666	5.0
mouse_quick	hmm_p2_rescue_t0.50_max80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p2_rescue_t0.50_max80	80_300	95	0.06315789473684211	0.11578947368421053	1.2
mouse_quick	hmm_p2_rescue_t0.50_max80	300_1000	34	0.14705882352941177	0.4411764705882353	4.147058823529412
mouse_quick	hmm_p2_rescue_t0.50_max80	ge1000	3	0.0	0.6666666666666666	32.333333333333336
mouse_quick	hmm_p2_rescue_t0.50_max150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p2_rescue_t0.50_max150	80_300	95	0.06315789473684211	0.11578947368421053	1.2
mouse_quick	hmm_p2_rescue_t0.50_max150	300_1000	34	0.14705882352941177	0.4411764705882353	4.147058823529412
mouse_quick	hmm_p2_rescue_t0.50_max150	ge1000	3	0.0	0.6666666666666666	32.333333333333336
mouse_quick	hmm_p2_rescue_t0.50_max300	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p2_rescue_t0.50_max300	80_300	95	0.06315789473684211	0.11578947368421053	1.2
mouse_quick	hmm_p2_rescue_t0.50_max300	300_1000	34	0.14705882352941177	0.4411764705882353	4.147058823529412
mouse_quick	hmm_p2_rescue_t0.50_max300	ge1000	3	0.0	0.6666666666666666	32.333333333333336
mouse_quick	hmm_p2_rescue_t0.60_max80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p2_rescue_t0.60_max80	80_300	95	0.06315789473684211	0.07368421052631578	1.0421052631578946
mouse_quick	hmm_p2_rescue_t0.60_max80	300_1000	34	0.14705882352941177	0.29411764705882354	2.0
mouse_quick	hmm_p2_rescue_t0.60_max80	ge1000	3	0.0	0.6666666666666666	10.0
mouse_quick	hmm_p2_rescue_t0.60_max150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p2_rescue_t0.60_max150	80_300	95	0.06315789473684211	0.07368421052631578	1.0421052631578946
mouse_quick	hmm_p2_rescue_t0.60_max150	300_1000	34	0.14705882352941177	0.29411764705882354	2.0
mouse_quick	hmm_p2_rescue_t0.60_max150	ge1000	3	0.0	0.6666666666666666	10.0
mouse_quick	hmm_p2_rescue_t0.60_max300	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p2_rescue_t0.60_max300	80_300	95	0.06315789473684211	0.07368421052631578	1.0421052631578946
mouse_quick	hmm_p2_rescue_t0.60_max300	300_1000	34	0.14705882352941177	0.29411764705882354	2.0
mouse_quick	hmm_p2_rescue_t0.60_max300	ge1000	3	0.0	0.6666666666666666	10.0
mouse_quick	hmm_p2_rescue_t0.70_max80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p2_rescue_t0.70_max80	80_300	95	0.06315789473684211	0.05263157894736842	0.9894736842105263
mouse_quick	hmm_p2_rescue_t0.70_max80	300_1000	34	0.17647058823529413	0.20588235294117646	1.3529411764705883
mouse_quick	hmm_p2_rescue_t0.70_max80	ge1000	3	0.0	0.6666666666666666	5.666666666666667
mouse_quick	hmm_p2_rescue_t0.70_max150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p2_rescue_t0.70_max150	80_300	95	0.06315789473684211	0.05263157894736842	0.9894736842105263
mouse_quick	hmm_p2_rescue_t0.70_max150	300_1000	34	0.17647058823529413	0.20588235294117646	1.3529411764705883
mouse_quick	hmm_p2_rescue_t0.70_max150	ge1000	3	0.0	0.6666666666666666	5.666666666666667
mouse_quick	hmm_p2_rescue_t0.70_max300	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p2_rescue_t0.70_max300	80_300	95	0.06315789473684211	0.05263157894736842	0.9894736842105263
mouse_quick	hmm_p2_rescue_t0.70_max300	300_1000	34	0.17647058823529413	0.20588235294117646	1.3529411764705883
mouse_quick	hmm_p2_rescue_t0.70_max300	ge1000	3	0.0	0.6666666666666666	5.666666666666667
mouse_quick	lenadaptive_raw0.20_hmm2_cut80	lt80	18	0.4444444444444444	0.0	0.5555555555555556
mouse_quick	lenadaptive_raw0.20_hmm2_cut80	80_300	95	0.05263157894736842	0.10526315789473684	1.2947368421052632
mouse_quick	lenadaptive_raw0.20_hmm2_cut80	300_1000	34	0.11764705882352941	0.4117647058823529	5.911764705882353
mouse_quick	lenadaptive_raw0.20_hmm2_cut80	ge1000	3	0.0	0.6666666666666666	23.666666666666668
mouse_quick	lenadaptive_raw0.20_hmm2_cut150	lt80	18	0.3888888888888889	0.0	0.6111111111111112
mouse_quick	lenadaptive_raw0.20_hmm2_cut150	80_300	95	0.07368421052631578	0.10526315789473684	1.2736842105263158
mouse_quick	lenadaptive_raw0.20_hmm2_cut150	300_1000	34	0.11764705882352941	0.4117647058823529	5.911764705882353
mouse_quick	lenadaptive_raw0.20_hmm2_cut150	ge1000	3	0.0	0.6666666666666666	23.0
mouse_quick	lenadaptive_raw0.20_hmm2_cut300	lt80	18	0.3888888888888889	0.0	0.6111111111111112
mouse_quick	lenadaptive_raw0.20_hmm2_cut300	80_300	95	0.05263157894736842	0.10526315789473684	1.2947368421052632
mouse_quick	lenadaptive_raw0.20_hmm2_cut300	300_1000	34	0.11764705882352941	0.4117647058823529	6.0
mouse_quick	lenadaptive_raw0.20_hmm2_cut300	ge1000	3	0.0	0.6666666666666666	23.666666666666668
mouse_quick	lenadaptive_raw0.30_hmm2_cut80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.30_hmm2_cut80	80_300	95	0.05263157894736842	0.1368421052631579	1.3894736842105264
mouse_quick	lenadaptive_raw0.30_hmm2_cut80	300_1000	34	0.14705882352941177	0.47058823529411764	6.4411764705882355
mouse_quick	lenadaptive_raw0.30_hmm2_cut80	ge1000	3	0.0	0.6666666666666666	36.0
mouse_quick	lenadaptive_raw0.30_hmm2_cut150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.30_hmm2_cut150	80_300	95	0.06315789473684211	0.14736842105263157	1.3894736842105264
mouse_quick	lenadaptive_raw0.30_hmm2_cut150	300_1000	34	0.14705882352941177	0.47058823529411764	6.5
mouse_quick	lenadaptive_raw0.30_hmm2_cut150	ge1000	3	0.0	0.6666666666666666	36.666666666666664
mouse_quick	lenadaptive_raw0.30_hmm2_cut300	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.30_hmm2_cut300	80_300	95	0.05263157894736842	0.15789473684210525	1.4210526315789473
mouse_quick	lenadaptive_raw0.30_hmm2_cut300	300_1000	34	0.14705882352941177	0.47058823529411764	6.705882352941177
mouse_quick	lenadaptive_raw0.30_hmm2_cut300	ge1000	3	0.0	0.6666666666666666	37.0
mouse_quick	lenadaptive_raw0.40_hmm2_cut80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.40_hmm2_cut80	80_300	95	0.06315789473684211	0.12631578947368421	1.263157894736842
mouse_quick	lenadaptive_raw0.40_hmm2_cut80	300_1000	34	0.14705882352941177	0.4411764705882353	6.264705882352941
mouse_quick	lenadaptive_raw0.40_hmm2_cut80	ge1000	3	0.0	0.6666666666666666	43.666666666666664
mouse_quick	lenadaptive_raw0.40_hmm2_cut150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.40_hmm2_cut150	80_300	95	0.07368421052631578	0.1368421052631579	1.2736842105263158
mouse_quick	lenadaptive_raw0.40_hmm2_cut150	300_1000	34	0.14705882352941177	0.4411764705882353	6.411764705882353
mouse_quick	lenadaptive_raw0.40_hmm2_cut150	ge1000	3	0.0	0.6666666666666666	47.0
mouse_quick	lenadaptive_raw0.40_hmm2_cut300	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.40_hmm2_cut300	80_300	95	0.06315789473684211	0.15789473684210525	1.3263157894736841
mouse_quick	lenadaptive_raw0.40_hmm2_cut300	300_1000	34	0.14705882352941177	0.4411764705882353	6.852941176470588
mouse_quick	lenadaptive_raw0.40_hmm2_cut300	ge1000	3	0.0	0.6666666666666666	47.0
mouse_quick	lenadaptive_raw0.50_hmm2_cut80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
