source	species	model	te_f1	distance_bucket	label_jaccard	repeat_library_completeness	ucsc_te_bp_log10	self_ucsc_bp_ratio_log	class_entropy	gc	train_clade_covered	kingdom_plant	stress_panel	insect_panel	path
calib_json	western_honey_bee	TFREPAIR_invert_boost_animal_4096_seed42	0.052179883281840034	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/stress_eval/western_honey_bee.json
calib_json	thale_cress	TFREPAIR_invert_boost_animal_4096_seed42	0.20790736538347387	1.25	0.043011	0.043145	7.447932540451805	-1.3348837532454814	0.5750924525650837	0.37194986979166667	0.0	1.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/plant_fine/thale_cress.json
calib_json	rice	TFREPAIR_invert_boost_animal_4096_seed42	0.7436754544113025	1.2	0.042709	0.042814	8.176930876230262	-1.344116021434893	0.3898410147927084	0.4368538411458333	0.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/plant_fine/rice.json
calib_json	sorghum	TFREPAIR_invert_boost_animal_4096_seed42	0.8370785739861111	1.2	0.057919	0.05798	8.620727936447597	-1.228939555640864	0.3764499737832796	0.4409488932291667	0.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/plant_fine/sorghum.json
calib_json	maize	TFREPAIR_invert_boost_animal_4096_seed42	0.9051649037911726	1.2	0.095466	0.095627	9.25065286834475	-1.0118103771989704	0.24379523200914857	0.4714225260416667	0.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/plant_fine/maize.json
calib_json	brachypodium	TFREPAIR_invert_boost_animal_4096_seed42	0.43338983323804847	1.2	0.101164	0.1029	7.643041066433577	-0.9206109317487544	0.06583511724192198	0.45643717447916665	0.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/plant_fine/brachypodium.json
calib_json	teosinte	TFREPAIR_invert_boost_animal_4096_seed42	0.8886845637016639	1.2	0.086856	0.088019	9.40885472713007	-0.993955514543429	0.6973316816662691	0.4395222981770833	0.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/cross_eval/teosinte.json
calib_json	pig	TFREPAIR_invert_boost_animal_4096_seed42	0.8761131743803473	0.28	0.582164	0.594998	9.032045335315601	-0.20968427520846328	0.5146315299426227	0.53280517578125	1.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/cross_eval/pig.json
calib_json	lizard	TFREPAIR_invert_boost_animal_4096_seed42	0.24164004169870312	0.5	0.038956	0.053715	7.983968523314736	-0.3639181796590216	0.5667695928828661	0.4049650383467576	1.0	0.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/cross_eval/lizard.json
calib_json	human	TFREPAIR_invert_boost_animal_4096_seed42	0.9049461157192719	0.1	0.948128	0.966802	9.155181875350673	-0.005903571159263742	0.572086638754498	0.55045654296875	1.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/cross_eval/human.json
calib_json	red_flour_beetle	TFREPAIR_invert_boost_animal_4096_seed42	0.004448888579938293	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/cross_eval/red_flour_beetle.json
calib_json	horse	TFREPAIR_invert_boost_animal_4096_seed42	0.8913728851560259	0.28	0.791397	0.812579	9.026699378784475	-0.07606022944133566	0.5590335596041941	0.5219681309917154	1.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/cross_eval/horse.json
calib_json	cattle	TFREPAIR_invert_boost_animal_4096_seed42	0.9216935615407685	0.28	0.48001	0.488924	9.101775014949785	-0.29456695170425834	0.5026184117689	0.441201171875	1.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/cross_eval/cattle.json
calib_json	x_laevis	TFREPAIR_invert_boost_animal_4096_seed42	0.40137759810717816	0.58	0.000194	0.000194	8.377652577559846	-3.6232965958865218	0.14092435803879808	0.37935993204752366	1.0	0.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/cross_eval/x_laevis.json
calib_json	soybean	TFREPAIR_invert_boost_animal_4096_seed42	0.5650860204945004	1.25	0.121572	0.122064	8.608306218531684	-0.8992367578779318	0.17392699985914958	0.33065787447666023	0.0	1.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/cross_eval/soybean.json
calib_json	opossum	TFREPAIR_invert_boost_animal_4096_seed42	0.8811419601553324	0.35	0.387702	0.396173	9.273598589520779	-0.37880048273767486	0.4931961307204842	0.42751062526527384	1.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/cross_eval/opossum.json
calib_json	western_honey_bee	TFREPAIR_invert_boost_animal_4096_seed42	0.052179883281840034	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/cross_eval/western_honey_bee.json
calib_json	teosinte	TFREPAIR_invert_boost_animal_4096_seed42	0.8886845637016639	1.2	0.086856	0.088019	9.40885472713007	-0.993955514543429	0.6973316816662691	0.4395222981770833	0.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/plant_eval/teosinte.json
calib_json	soybean	TFREPAIR_invert_boost_animal_4096_seed42	0.5650854892493286	1.25	0.121572	0.122064	8.608306218531684	-0.8992367578779318	0.17392699985914958	0.33065787447666023	0.0	1.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/plant_eval/soybean.json
calib_json	lizard	insect_no_beetle_4096	0.14183013901954156	0.5	0.038956	0.053715	7.983968523314736	-0.3639181796590216	0.5667695928828661	0.4049650383467576	0.0	0.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/stress_eval/lizard.json
calib_json	red_flour_beetle	insect_no_beetle_4096	0.0059299524368398296	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	1.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/stress_eval/red_flour_beetle.json
calib_json	x_laevis	insect_no_beetle_4096	0.28296009342573014	0.58	0.000194	0.000194	8.377652577559846	-3.6232965958865218	0.14092435803879808	0.37935993204752366	0.0	0.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/stress_eval/x_laevis.json
calib_json	western_honey_bee	insect_no_beetle_4096	0.7983193277310925	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	1.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/stress_eval/western_honey_bee.json
calib_json	thale_cress	insect_no_beetle_4096	0.13825595918387032	1.25	0.043011	0.043145	7.447932540451805	-1.3348837532454814	0.5750924525650837	0.37194986979166667	0.0	1.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/plant_fine/thale_cress.json
calib_json	rice	insect_no_beetle_4096	0.6461381376419327	1.2	0.042709	0.042814	8.176930876230262	-1.344116021434893	0.3898410147927084	0.4368538411458333	0.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/plant_fine/rice.json
calib_json	sorghum	insect_no_beetle_4096	0.7395318366775196	1.2	0.057919	0.05798	8.620727936447597	-1.228939555640864	0.3764499737832796	0.4409488932291667	0.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/plant_fine/sorghum.json
calib_json	maize	insect_no_beetle_4096	0.8258861241547802	1.2	0.095466	0.095627	9.25065286834475	-1.0118103771989704	0.24379523200914857	0.4714225260416667	0.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/plant_fine/maize.json
calib_json	brachypodium	insect_no_beetle_4096	0.45025616967691756	1.2	0.101164	0.1029	7.643041066433577	-0.9206109317487544	0.06583511724192198	0.45643717447916665	0.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/plant_fine/brachypodium.json
calib_json	teosinte	insect_no_beetle_4096	0.7928110204987012	1.2	0.086856	0.088019	9.40885472713007	-0.993955514543429	0.6973316816662691	0.4395222981770833	0.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/cross_eval/teosinte.json
calib_json	pig	insect_no_beetle_4096	0.1493562637371058	0.28	0.582164	0.594998	9.032045335315601	-0.20968427520846328	0.5146315299426227	0.53280517578125	0.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/cross_eval/pig.json
calib_json	lizard	insect_no_beetle_4096	0.14183013901954156	0.5	0.038956	0.053715	7.983968523314736	-0.3639181796590216	0.5667695928828661	0.4049650383467576	0.0	0.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/cross_eval/lizard.json
calib_json	human	insect_no_beetle_4096	0.14779083377776117	0.1	0.948128	0.966802	9.155181875350673	-0.005903571159263742	0.572086638754498	0.55045654296875	0.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/cross_eval/human.json
calib_json	red_flour_beetle	insect_no_beetle_4096	0.0059299524368398296	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	1.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/cross_eval/red_flour_beetle.json
calib_json	horse	insect_no_beetle_4096	0.18690448589674039	0.28	0.791397	0.812579	9.026699378784475	-0.07606022944133566	0.5590335596041941	0.5219681309917154	0.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/cross_eval/horse.json
calib_json	cattle	insect_no_beetle_4096	0.26812894244640084	0.28	0.48001	0.488924	9.101775014949785	-0.29456695170425834	0.5026184117689	0.441201171875	0.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/cross_eval/cattle.json
calib_json	x_laevis	insect_no_beetle_4096	0.28296009342573014	0.58	0.000194	0.000194	8.377652577559846	-3.6232965958865218	0.14092435803879808	0.37935993204752366	0.0	0.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/cross_eval/x_laevis.json
calib_json	soybean	insect_no_beetle_4096	0.48678244619370387	1.25	0.121572	0.122064	8.608306218531684	-0.8992367578779318	0.17392699985914958	0.33065787447666023	0.0	1.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/cross_eval/soybean.json
calib_json	opossum	insect_no_beetle_4096	0.3505344111723824	0.35	0.387702	0.396173	9.273598589520779	-0.37880048273767486	0.4931961307204842	0.42751062526527384	0.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/cross_eval/opossum.json
calib_json	western_honey_bee	insect_no_beetle_4096	0.7983193277310925	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	1.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/cross_eval/western_honey_bee.json
calib_json	teosinte	insect_no_beetle_4096	0.7928110204987012	1.2	0.086856	0.088019	9.40885472713007	-0.993955514543429	0.6973316816662691	0.4395222981770833	0.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/plant_eval/teosinte.json
calib_json	soybean	insect_no_beetle_4096	0.48678244619370387	1.25	0.121572	0.122064	8.608306218531684	-0.8992367578779318	0.17392699985914958	0.33065787447666023	0.0	1.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/insect_no_beetle/plant_eval/soybean.json
