source	species	model	te_f1	target_kingdom	anchor_type	distance_mya	log_distance_mya	target_gc	same_kingdom_anchor	cross_anchor	plant_target	insect_target	vertebrate_target	label_jaccard	library_completeness	self_ucsc_ratio_log	path
extend_transfer	brachypodium	plant_from_invert_pu_to_plant_fine	0.08934281509400518	plant	plant	1500.0	3.1760912590556813	0.455743408203125	1.0	0.0	1.0	0.0	0.0	0.101164	0.1029	-0.9206109317487544	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_pu/plant_fine/brachypodium.json
extend_transfer	maize	plant_from_invert_pu_to_plant_fine	0.8538807557503582	plant	plant	1500.0	3.1760912590556813	0.475595703125	1.0	0.0	1.0	0.0	0.0	0.095466	0.095627	-1.0118103771989704	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_pu/plant_fine/maize.json
extend_transfer	rice	plant_from_invert_pu_to_plant_fine	0.4390117488565789	plant	plant	1500.0	3.1760912590556813	0.435623779296875	1.0	0.0	1.0	0.0	0.0	0.042709	0.042814	-1.344116021434893	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_pu/plant_fine/rice.json
extend_transfer	sorghum	plant_from_invert_pu_to_plant_fine	0.4190402211645393	plant	plant	1500.0	3.1760912590556813	0.443807373046875	1.0	0.0	1.0	0.0	0.0	0.057919	0.05798	-1.228939555640864	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_pu/plant_fine/sorghum.json
extend_transfer	thale_cress	plant_from_invert_pu_to_plant_fine	0.14310610385111303	plant	plant	1550.0	3.1903316981702914	0.372218017578125	1.0	0.0	1.0	0.0	0.0	0.043011	0.043145	-1.3348837532454814	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_pu/plant_fine/thale_cress.json
extend_transfer	soybean	plant_from_invert_pu_tv_to_plant_eval	0.29043941020534336	plant	plant	1550.0	3.1903316981702914	0.33281741126935166	1.0	0.0	1.0	0.0	0.0	0.121572	0.122064	-0.8992367578779318	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_pu_tv/plant_eval/soybean.json
extend_transfer	teosinte	plant_from_invert_pu_tv_to_plant_eval	0.8536246361328441	plant	plant	1500.0	3.1760912590556813	0.435516357421875	1.0	0.0	1.0	0.0	0.0	0.086856	0.088019	-0.993955514543429	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_pu_tv/plant_eval/teosinte.json
extend_transfer	brachypodium	plant_from_invert_pu_tv_to_plant_fine	0.17583607615508387	plant	plant	1500.0	3.1760912590556813	0.455743408203125	1.0	0.0	1.0	0.0	0.0	0.101164	0.1029	-0.9206109317487544	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_pu_tv/plant_fine/brachypodium.json
extend_transfer	maize	plant_from_invert_pu_tv_to_plant_fine	0.909052475902958	plant	plant	1500.0	3.1760912590556813	0.475595703125	1.0	0.0	1.0	0.0	0.0	0.095466	0.095627	-1.0118103771989704	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_pu_tv/plant_fine/maize.json
extend_transfer	rice	plant_from_invert_pu_tv_to_plant_fine	0.6486419060845329	plant	plant	1500.0	3.1760912590556813	0.435623779296875	1.0	0.0	1.0	0.0	0.0	0.042709	0.042814	-1.344116021434893	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_pu_tv/plant_fine/rice.json
extend_transfer	sorghum	plant_from_invert_pu_tv_to_plant_fine	0.6545934990845218	plant	plant	1500.0	3.1760912590556813	0.443807373046875	1.0	0.0	1.0	0.0	0.0	0.057919	0.05798	-1.228939555640864	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_pu_tv/plant_fine/sorghum.json
extend_transfer	thale_cress	plant_from_invert_pu_tv_to_plant_fine	0.16349420922345012	plant	plant	1550.0	3.1903316981702914	0.372218017578125	1.0	0.0	1.0	0.0	0.0	0.043011	0.043145	-1.3348837532454814	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_pu_tv/plant_fine/thale_cress.json
extend_transfer	cattle	cross_kingdom_eval	0.6254091793201715	vertebrate	cross	96.0	1.9822712330395684	0.4334912109375	0.0	1.0	0.0	0.0	1.0	0.48001	0.488924	-0.29456695170425834	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/cross_kingdom_pu/cattle.json
extend_transfer	horse	cross_kingdom_eval	0.49322831015303614	vertebrate	cross	96.0	1.9822712330395684	0.5177628848360556	0.0	1.0	0.0	0.0	1.0	0.791397	0.812579	-0.07606022944133566	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/cross_kingdom_pu/horse.json
extend_transfer	lizard	cross_kingdom_eval	0.11694718797714913	vertebrate	cross	320.0	2.505149978319906	0.40405036669277106	0.0	1.0	0.0	0.0	1.0	0.038956	0.053715	-0.3639181796590216	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/cross_kingdom_pu/lizard.json
extend_transfer	opossum	cross_kingdom_eval	0.6104616811174656	vertebrate	cross	160.0	2.204119982655925	0.4415015398206201	0.0	1.0	0.0	0.0	1.0	0.387702	0.396173	-0.37880048273767486	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/cross_kingdom_pu/opossum.json
extend_transfer	pig	cross_kingdom_eval	0.4549598250890798	vertebrate	cross	96.0	1.9822712330395684	0.52506103515625	0.0	1.0	0.0	0.0	1.0	0.582164	0.594998	-0.20968427520846328	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/cross_kingdom_pu/pig.json
extend_transfer	red_flour_beetle	cross_kingdom_eval	0.0009354346720894764	insect	cross	820.0	2.9138138523837167	0.3398226403076848	0.0	1.0	0.0	1.0	0.0	0.027167	0.29354	1.004254993521776	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/cross_kingdom_pu/red_flour_beetle.json
extend_transfer	soybean	cross_kingdom_eval	0.219718379238161	plant	cross	1550.0	3.1903316981702914	0.33281741126935166	0.0	1.0	1.0	0.0	0.0	0.121572	0.122064	-0.8992367578779318	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/cross_kingdom_pu/soybean.json
extend_transfer	teosinte	cross_kingdom_eval	0.8171599879434643	plant	cross	1500.0	3.1760912590556813	0.435516357421875	0.0	1.0	1.0	0.0	0.0	0.086856	0.088019	-0.993955514543429	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/cross_kingdom_pu/teosinte.json
extend_transfer	western_honey_bee	cross_kingdom_eval	0.0001546104427147966	insect	cross	820.0	2.9138138523837167	0.3657441979287441	0.0	1.0	0.0	1.0	0.0	0.020425	0.982865	1.6821794829942562	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/cross_kingdom_pu/western_honey_bee.json
extend_transfer	cattle	TFREPAIR_invert_boost_animal_4096_seed42	0.9216935615407685	vertebrate	animal	96.0	1.9822712330395684	0.4334912109375	1.0	0.0	0.0	0.0	1.0	0.48001	0.488924	-0.29456695170425834	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/cattle.json
extend_transfer	horse	TFREPAIR_invert_boost_animal_4096_seed42	0.8913728851560259	vertebrate	animal	96.0	1.9822712330395684	0.5177628848360556	1.0	0.0	0.0	0.0	1.0	0.791397	0.812579	-0.07606022944133566	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/horse.json
extend_transfer	lizard	TFREPAIR_invert_boost_animal_4096_seed42	0.24163994447685527	vertebrate	animal	320.0	2.505149978319906	0.40405036669277106	1.0	0.0	0.0	0.0	1.0	0.038956	0.053715	-0.3639181796590216	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/lizard.json
extend_transfer	opossum	TFREPAIR_invert_boost_animal_4096_seed42	0.8811419601553324	vertebrate	animal	160.0	2.204119982655925	0.4415015398206201	1.0	0.0	0.0	0.0	1.0	0.387702	0.396173	-0.37880048273767486	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/opossum.json
extend_transfer	pig	TFREPAIR_invert_boost_animal_4096_seed42	0.8761131743803473	vertebrate	animal	96.0	1.9822712330395684	0.52506103515625	1.0	0.0	0.0	0.0	1.0	0.582164	0.594998	-0.20968427520846328	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/pig.json
extend_transfer	red_flour_beetle	TFREPAIR_invert_boost_animal_4096_seed42	0.004448888579938293	insect	animal	820.0	2.9138138523837167	0.3398226403076848	1.0	0.0	0.0	1.0	0.0	0.027167	0.29354	1.004254993521776	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/red_flour_beetle.json
extend_transfer	soybean	TFREPAIR_invert_boost_animal_4096_seed42	0.5650860204945004	plant	animal	1550.0	3.1903316981702914	0.33281741126935166	0.0	0.0	1.0	0.0	0.0	0.121572	0.122064	-0.8992367578779318	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/soybean.json
extend_transfer	teosinte	TFREPAIR_invert_boost_animal_4096_seed42	0.8886845637016639	plant	animal	1500.0	3.1760912590556813	0.435516357421875	0.0	0.0	1.0	0.0	0.0	0.086856	0.088019	-0.993955514543429	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/teosinte.json
extend_transfer	western_honey_bee	TFREPAIR_invert_boost_animal_4096_seed42	0.052179883281840034	insect	animal	820.0	2.9138138523837167	0.3657441979287441	1.0	0.0	0.0	1.0	0.0	0.020425	0.982865	1.6821794829942562	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/western_honey_bee.json
extend_transfer	cattle	plant_model_cross_eval	0.7746728847039254	vertebrate	plant	96.0	1.9822712330395684	0.4334912109375	0.0	0.0	0.0	0.0	1.0	0.48001	0.488924	-0.29456695170425834	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/cattle.json
extend_transfer	horse	plant_model_cross_eval	0.7397846072501153	vertebrate	plant	96.0	1.9822712330395684	0.5177628848360556	0.0	0.0	0.0	0.0	1.0	0.791397	0.812579	-0.07606022944133566	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/horse.json
extend_transfer	lizard	plant_model_cross_eval	0.16478326991453718	vertebrate	plant	320.0	2.505149978319906	0.40405036669277106	0.0	0.0	0.0	0.0	1.0	0.038956	0.053715	-0.3639181796590216	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/lizard.json
extend_transfer	opossum	plant_model_cross_eval	0.7665483580219882	vertebrate	plant	160.0	2.204119982655925	0.4415015398206201	0.0	0.0	0.0	0.0	1.0	0.387702	0.396173	-0.37880048273767486	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/opossum.json
extend_transfer	pig	plant_model_cross_eval	0.6813609318671622	vertebrate	plant	96.0	1.9822712330395684	0.52506103515625	0.0	0.0	0.0	0.0	1.0	0.582164	0.594998	-0.20968427520846328	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/pig.json
extend_transfer	red_flour_beetle	plant_model_cross_eval	0.0011023449800563795	insect	plant	820.0	2.9138138523837167	0.3398226403076848	0.0	0.0	0.0	1.0	0.0	0.027167	0.29354	1.004254993521776	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/red_flour_beetle.json
extend_transfer	soybean	plant_model_cross_eval	0.29043941020534336	plant	plant	1550.0	3.1903316981702914	0.33281741126935166	1.0	0.0	1.0	0.0	0.0	0.121572	0.122064	-0.8992367578779318	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/soybean.json
extend_transfer	teosinte	plant_model_cross_eval	0.8536246361328441	plant	plant	1500.0	3.1760912590556813	0.435516357421875	1.0	0.0	1.0	0.0	0.0	0.086856	0.088019	-0.993955514543429	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/teosinte.json
extend_transfer	western_honey_bee	plant_model_cross_eval	0.00025644486435416386	insect	plant	820.0	2.9138138523837167	0.3657441979287441	0.0	0.0	0.0	1.0	0.0	0.020425	0.982865	1.6821794829942562	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/western_honey_bee.json
extend_transfer	lizard	anchor_insect_anchor	0.05078931756036417	vertebrate	insect	320.0	2.505149978319906	0.40405036669277106	0.0	0.0	0.0	0.0	1.0	0.038956	0.053715	-0.3639181796590216	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/insect_anchor/lizard.json
extend_transfer	red_flour_beetle	anchor_insect_anchor	0.0031733938188719074	insect	insect	820.0	2.9138138523837167	0.3398226403076848	1.0	0.0	0.0	1.0	0.0	0.027167	0.29354	1.004254993521776	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/insect_anchor/red_flour_beetle.json
extend_transfer	western_honey_bee	anchor_insect_anchor	0.0013024687703510746	insect	insect	820.0	2.9138138523837167	0.3657441979287441	1.0	0.0	0.0	1.0	0.0	0.020425	0.982865	1.6821794829942562	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/insect_anchor/western_honey_bee.json
extend_transfer	x_laevis	anchor_insect_anchor	0.14315529878385921	vertebrate	insect	370.0	2.568201724066995	0.3856893499332528	0.0	0.0	0.0	0.0	1.0	0.000194	0.000194	-3.6232965958865218	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/insect_anchor/x_laevis.json
extend_transfer	lizard	TFREPAIR_invert_boost_animal_4096_seed42	0.24164004169870312	vertebrate	animal	320.0	2.505149978319906	0.40405036669277106	1.0	0.0	0.0	0.0	1.0	0.038956	0.053715	-0.3639181796590216	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/invert_boost/lizard.json
extend_transfer	red_flour_beetle	TFREPAIR_invert_boost_animal_4096_seed42	0.004448912369259727	insect	animal	820.0	2.9138138523837167	0.3398226403076848	1.0	0.0	0.0	1.0	0.0	0.027167	0.29354	1.004254993521776	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/invert_boost/red_flour_beetle.json
extend_transfer	western_honey_bee	TFREPAIR_invert_boost_animal_4096_seed42	0.052179883281840034	insect	animal	820.0	2.9138138523837167	0.3657441979287441	1.0	0.0	0.0	1.0	0.0	0.020425	0.982865	1.6821794829942562	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/invert_boost/western_honey_bee.json
extend_transfer	x_laevis	TFREPAIR_invert_boost_animal_4096_seed42	0.40137759810717816	vertebrate	animal	370.0	2.568201724066995	0.3856893499332528	1.0	0.0	0.0	0.0	1.0	0.000194	0.000194	-3.6232965958865218	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/invert_boost/x_laevis.json
extend_transfer	lizard	anchor_vertebrate_anchor	0.274563160933669	vertebrate	animal	320.0	2.505149978319906	0.40405036669277106	1.0	0.0	0.0	0.0	1.0	0.038956	0.053715	-0.3639181796590216	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/vertebrate_anchor/lizard.json
extend_transfer	red_flour_beetle	anchor_vertebrate_anchor	0.004226139076547976	insect	animal	820.0	2.9138138523837167	0.3398226403076848	1.0	0.0	0.0	1.0	0.0	0.027167	0.29354	1.004254993521776	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/vertebrate_anchor/red_flour_beetle.json
extend_transfer	western_honey_bee	anchor_vertebrate_anchor	0.08449759695987481	insect	animal	820.0	2.9138138523837167	0.3657441979287441	1.0	0.0	0.0	1.0	0.0	0.020425	0.982865	1.6821794829942562	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/vertebrate_anchor/western_honey_bee.json
extend_transfer	x_laevis	anchor_vertebrate_anchor	0.4111231485950374	vertebrate	animal	370.0	2.568201724066995	0.3856893499332528	1.0	0.0	0.0	0.0	1.0	0.000194	0.000194	-3.6232965958865218	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/vertebrate_anchor/x_laevis.json
anchor_json	lizard	TFREPAIR_invert_boost_animal_4096_seed42	0.24164004169870312	vertebrate	animal	320.0	2.505149978319906	0.40405036669277106	1.0	0.0	0.0	0.0	1.0	0.038956	0.053715	-0.3639181796590216	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/animal_invert_boost/insect_stress/lizard.json
anchor_json	red_flour_beetle	TFREPAIR_invert_boost_animal_4096_seed42	0.004448888579938293	insect	animal	820.0	2.9138138523837167	0.3398226403076848	1.0	0.0	0.0	1.0	0.0	0.027167	0.29354	1.004254993521776	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/animal_invert_boost/insect_stress/red_flour_beetle.json
anchor_json	x_laevis	TFREPAIR_invert_boost_animal_4096_seed42	0.40137776542055575	vertebrate	animal	370.0	2.568201724066995	0.3856893499332528	1.0	0.0	0.0	0.0	1.0	0.000194	0.000194	-3.6232965958865218	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/animal_invert_boost/insect_stress/x_laevis.json
anchor_json	western_honey_bee	TFREPAIR_invert_boost_animal_4096_seed42	0.052179883281840034	insect	animal	820.0	2.9138138523837167	0.3657441979287441	1.0	0.0	0.0	1.0	0.0	0.020425	0.982865	1.6821794829942562	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/animal_invert_boost/insect_stress/western_honey_bee.json
anchor_json	c_elegans	TFREPAIR_invert_boost_animal_4096_seed42	0.9053972034713066	other	animal	900.0	2.9542425094393248	0.35862548828125	0.0	0.0	0.0	0.0	0.0	0.833784	0.964483	0.04969724618578586	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/animal_invert_boost/insect_fine/c_elegans.json
anchor_json	fruit_fly	TFREPAIR_invert_boost_animal_4096_seed42	0.9437257723304636	insect	animal	780.0	2.8920946026904804	0.445092170492477	1.0	0.0	0.0	1.0	0.0	0.888725	0.993839	0.04614982940082338	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/animal_invert_boost/insect_fine/fruit_fly.json
anchor_json	lizard	insect_no_beetle_4096	0.14183024775596695	vertebrate	insect	320.0	2.505149978319906	0.40405036669277106	0.0	0.0	0.0	0.0	1.0	0.038956	0.053715	-0.3639181796590216	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/insect_no_beetle/insect_stress/lizard.json
anchor_json	red_flour_beetle	insect_no_beetle_4096	0.0059299524368398296	insect	insect	820.0	2.9138138523837167	0.3398226403076848	1.0	0.0	0.0	1.0	0.0	0.027167	0.29354	1.004254993521776	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/insect_no_beetle/insect_stress/red_flour_beetle.json
anchor_json	x_laevis	insect_no_beetle_4096	0.28296009342573014	vertebrate	insect	370.0	2.568201724066995	0.3856893499332528	0.0	0.0	0.0	0.0	1.0	0.000194	0.000194	-3.6232965958865218	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/insect_no_beetle/insect_stress/x_laevis.json
anchor_json	western_honey_bee	insect_no_beetle_4096	0.7983193277310925	insect	insect	820.0	2.9138138523837167	0.3657441979287441	1.0	0.0	0.0	1.0	0.0	0.020425	0.982865	1.6821794829942562	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/insect_no_beetle/insect_stress/western_honey_bee.json
anchor_json	c_elegans	insect_no_beetle_4096	0.5383685302773058	other	insect	900.0	2.9542425094393248	0.35862548828125	0.0	0.0	0.0	0.0	0.0	0.833784	0.964483	0.04969724618578586	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/insect_no_beetle/insect_fine/c_elegans.json
anchor_json	fruit_fly	insect_no_beetle_4096	0.944818571090276	insect	insect	780.0	2.8920946026904804	0.445092170492477	1.0	0.0	0.0	1.0	0.0	0.888725	0.993839	0.04614982940082338	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/insect_no_beetle/insect_fine/fruit_fly.json
anchor_json	c_elegans	insect_primary_4096	0.8945547202059512	other	insect	900.0	2.9542425094393248	0.35862548828125	0.0	0.0	0.0	0.0	0.0	0.833784	0.964483	0.04969724618578586	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/insect_primary/insect_fine/c_elegans.json
anchor_json	fruit_fly	insect_primary_4096	0.9413841255319277	insect	insect	780.0	2.8920946026904804	0.445092170492477	1.0	0.0	0.0	1.0	0.0	0.888725	0.993839	0.04614982940082338	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/insect_primary/insect_fine/fruit_fly.json
anchor_json	lizard	insect_primary_4096	0.10343661026742652	vertebrate	insect	320.0	2.505149978319906	0.40405036669277106	0.0	0.0	0.0	0.0	1.0	0.038956	0.053715	-0.3639181796590216	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/insect_primary/insect_stress/lizard.json
anchor_json	red_flour_beetle	insect_primary_4096	0.005363420025850717	insect	insect	820.0	2.9138138523837167	0.3398226403076848	1.0	0.0	0.0	1.0	0.0	0.027167	0.29354	1.004254993521776	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/insect_primary/insect_stress/red_flour_beetle.json
anchor_json	x_laevis	insect_primary_4096	0.22685996910251235	vertebrate	insect	370.0	2.568201724066995	0.3856893499332528	0.0	0.0	0.0	0.0	1.0	0.000194	0.000194	-3.6232965958865218	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/insect_primary/insect_stress/x_laevis.json
anchor_json	western_honey_bee	insect_primary_4096	0.946524064171123	insect	insect	820.0	2.9138138523837167	0.3657441979287441	1.0	0.0	0.0	1.0	0.0	0.020425	0.982865	1.6821794829942562	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/insect_primary/insect_stress/western_honey_bee.json
anchor_json	fruit_fly	cross_supervised_4096	0.942393180917196	insect	cross	780.0	2.8920946026904804	0.445092170492477	0.0	1.0	0.0	1.0	0.0	0.888725	0.993839	0.04614982940082338	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/cross_supervised/insect_fine/fruit_fly.json
anchor_json	c_elegans	cross_supervised_4096	0.8952111633807284	other	cross	900.0	2.9542425094393248	0.35862548828125	0.0	1.0	0.0	0.0	0.0	0.833784	0.964483	0.04969724618578586	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/cross_supervised/insect_fine/c_elegans.json
anchor_json	lizard	cross_supervised_4096	0.24003800453783136	vertebrate	cross	320.0	2.505149978319906	0.40405036669277106	0.0	1.0	0.0	0.0	1.0	0.038956	0.053715	-0.3639181796590216	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/cross_supervised/insect_stress/lizard.json
anchor_json	red_flour_beetle	cross_supervised_4096	0.00308713842548429	insect	cross	820.0	2.9138138523837167	0.3398226403076848	0.0	1.0	0.0	1.0	0.0	0.027167	0.29354	1.004254993521776	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/cross_supervised/insect_stress/red_flour_beetle.json
anchor_json	x_laevis	cross_supervised_4096	0.3945827783795458	vertebrate	cross	370.0	2.568201724066995	0.3856893499332528	0.0	1.0	0.0	0.0	1.0	0.000194	0.000194	-3.6232965958865218	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/cross_supervised/insect_stress/x_laevis.json
anchor_json	western_honey_bee	cross_supervised_4096	0.005289801490245151	insect	cross	820.0	2.9138138523837167	0.3657441979287441	0.0	1.0	0.0	1.0	0.0	0.020425	0.982865	1.6821794829942562	reports/tefm_anchor/PIPE-TEFM-ANCHOR-20260621/binary_eval/cross_supervised/insect_stress/western_honey_bee.json
