panel	variant	same_panel_comparable	train_steps	mean_train_loss	edge_positive_rate_train	token_label_mode	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	pred_true_backed_rate	short_pred_segments	short_true_backed_rate	short_mean_best_iou	mean_fragments_per_true	split_true_rate	missed_true_rate	deleted_baseline_fragments	deleted_true_backed_fragments	deleted_false_fragments	deleted_true_backed_fraction	overmerge_rate	iou_threshold	boundary_tol_bp	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision	segment_recall	segment_f1	mean_matched_iou	boundary_precision	boundary_recall	boundary_f1	median_boundary_error_bp
human_test	fragment_graph_keepdrop	True	80	0.7133883856139533	0.1396508728179551	single_nt	45481	3176	26403	88780	0.9347267607949524	0.6326999054031495	0.754614612455513	0.4387451171875	0.296978759765625	163840	0.9298245614035088	17	0.7647058823529411	0.3557865029710698	0.7540983606557377	0.036885245901639344	0.3114754098360656	921	795	126	0.8631921824104235	0.09941520467836257	0.8	10	244	171	103	68	141	0.6023391812865497	0.42213114754098363	0.4963855421686747	0.9405342237825162	0.40350877192982454	0.2827868852459016	0.3325301204819277	4.0
human_test	fragment_graph_keepdrop	True	80	0.7133883856139533	0.1396508728179551	single_nt	45481	3176	26403	88780	0.9347267607949524	0.6326999054031495	0.754614612455513	0.4387451171875	0.296978759765625	163840	0.9298245614035088	17	0.7647058823529411	0.3557865029710698	0.7540983606557377	0.036885245901639344	0.3114754098360656	921	795	126	0.8631921824104235	0.09941520467836257	0.8	25	244	171	103	68	141	0.6023391812865497	0.42213114754098363	0.4963855421686747	0.9405342237825162	0.5263157894736842	0.36885245901639346	0.43373493975903615	4.0
human_test	fragment_graph_keepdrop	True	80	0.7133883856139533	0.1396508728179551	single_nt	45481	3176	26403	88780	0.9347267607949524	0.6326999054031495	0.754614612455513	0.4387451171875	0.296978759765625	163840	0.9298245614035088	17	0.7647058823529411	0.3557865029710698	0.7540983606557377	0.036885245901639344	0.3114754098360656	921	795	126	0.8631921824104235	0.09941520467836257	0.9	5	244	171	75	96	169	0.43859649122807015	0.3073770491803279	0.3614457831325301	0.9712402965880607	0.29239766081871343	0.20491803278688525	0.24096385542168675	2.0
human_test	fragment_graph_keepdrop	True	80	0.7133883856139533	0.1396508728179551	single_nt	45481	3176	26403	88780	0.9347267607949524	0.6326999054031495	0.754614612455513	0.4387451171875	0.296978759765625	163840	0.9298245614035088	17	0.7647058823529411	0.3557865029710698	0.7540983606557377	0.036885245901639344	0.3114754098360656	921	795	126	0.8631921824104235	0.09941520467836257	0.9	10	244	171	75	96	169	0.43859649122807015	0.3073770491803279	0.3614457831325301	0.9712402965880607	0.3684210526315789	0.2581967213114754	0.3036144578313253	2.0
human_test	fragment_graph_keepdrop	True	80	0.7133883856139533	0.1396508728179551	single_nt	45481	3176	26403	88780	0.9347267607949524	0.6326999054031495	0.754614612455513	0.4387451171875	0.296978759765625	163840	0.9298245614035088	17	0.7647058823529411	0.3557865029710698	0.7540983606557377	0.036885245901639344	0.3114754098360656	921	795	126	0.8631921824104235	0.09941520467836257	0.9	25	244	171	75	96	169	0.43859649122807015	0.3073770491803279	0.3614457831325301	0.9712402965880607	0.4093567251461988	0.28688524590163933	0.3373493975903614	2.0
mouse_quick	ce_raw	True	80	0.7133883856139533	0.1396508728179551	single_nt	34512	5258	9567	114503	0.8677897912999749	0.7829578710950793	0.8231940750635071	0.269036865234375	0.24273681640625	163840	0.6113837095191365	873	0.565864833906071	0.012948078971020216	4.273333333333333	0.29333333333333333	0.11333333333333333	0	0	0	0.0	0.009813542688910697	0.5	5	150	1019	104	915	46	0.10206084396467124	0.6933333333333334	0.17792985457656116	0.8791028908412665	0.029440628066732092	0.2	0.05132591958939265	6.25
mouse_quick	ce_raw	True	80	0.7133883856139533	0.1396508728179551	single_nt	34512	5258	9567	114503	0.8677897912999749	0.7829578710950793	0.8231940750635071	0.269036865234375	0.24273681640625	163840	0.6113837095191365	873	0.565864833906071	0.012948078971020216	4.273333333333333	0.29333333333333333	0.11333333333333333	0	0	0	0.0	0.009813542688910697	0.5	10	150	1019	104	915	46	0.10206084396467124	0.6933333333333334	0.17792985457656116	0.8791028908412665	0.050049067713444556	0.34	0.0872540633019675	6.25
mouse_quick	ce_raw	True	80	0.7133883856139533	0.1396508728179551	single_nt	34512	5258	9567	114503	0.8677897912999749	0.7829578710950793	0.8231940750635071	0.269036865234375	0.24273681640625	163840	0.6113837095191365	873	0.565864833906071	0.012948078971020216	4.273333333333333	0.29333333333333333	0.11333333333333333	0	0	0	0.0	0.009813542688910697	0.5	25	150	1019	104	915	46	0.10206084396467124	0.6933333333333334	0.17792985457656116	0.8791028908412665	0.08047105004906771	0.5466666666666666	0.1402908468776732	6.25
mouse_quick	ce_raw	True	80	0.7133883856139533	0.1396508728179551	single_nt	34512	5258	9567	114503	0.8677897912999749	0.7829578710950793	0.8231940750635071	0.269036865234375	0.24273681640625	163840	0.6113837095191365	873	0.565864833906071	0.012948078971020216	4.273333333333333	0.29333333333333333	0.11333333333333333	0	0	0	0.0	0.009813542688910697	0.7	5	150	1019	91	928	59	0.08930323846908735	0.6066666666666667	0.155688622754491	0.9195032472253232	0.029440628066732092	0.2	0.05132591958939265	5.5
mouse_quick	ce_raw	True	80	0.7133883856139533	0.1396508728179551	single_nt	34512	5258	9567	114503	0.8677897912999749	0.7829578710950793	0.8231940750635071	0.269036865234375	0.24273681640625	163840	0.6113837095191365	873	0.565864833906071	0.012948078971020216	4.273333333333333	0.29333333333333333	0.11333333333333333	0	0	0	0.0	0.009813542688910697	0.7	10	150	1019	91	928	59	0.08930323846908735	0.6066666666666667	0.155688622754491	0.9195032472253232	0.050049067713444556	0.34	0.0872540633019675	5.5
